locationid,zone,aisle,bay
202176,E,9,58
204582,E,9,6
202178,E,9,60
202180,E,9,62
202182,E,9,64
202184,E,9,66
202186,E,9,68
202187,E,9,69
204583,E,9,7
202188,E,9,70
204584,E,9,8
204585,E,9,9
205609,F,0,10
205610,F,0,11
205611,F,0,12
205612,F,0,13
205613,F,0,14
205614,F,0,15
205615,F,0,16
205616,F,0,17
205617,F,0,18
205618,F,0,19
205601,F,0,2
205619,F,0,20
205620,F,0,21
205621,F,0,22
205622,F,0,23
205623,F,0,24
205624,F,0,25
205625,F,0,26
205626,F,0,27
205627,F,0,28
205628,F,0,29
205602,F,0,3
205629,F,0,30
205630,F,0,31
205631,F,0,32
205632,F,0,33
205633,F,0,34
205634,F,0,35
205635,F,0,36
205636,F,0,37
205637,F,0,38
205638,F,0,39
205603,F,0,4
205639,F,0,40
205640,F,0,41
205641,F,0,42
205642,F,0,43
205643,F,0,44
205644,F,0,45
205645,F,0,46
205646,F,0,47
205647,F,0,48
205648,F,0,49
205604,F,0,5
205649,F,0,50
205650,F,0,51
205651,F,0,52
205652,F,0,53
205653,F,0,54
205654,F,0,55
205655,F,0,56
205656,F,0,57
205657,F,0,58
205658,F,0,59
205605,F,0,6
205659,F,0,60
205660,F,0,61
205661,F,0,62
205662,F,0,63
205663,F,0,64
205664,F,0,65
205665,F,0,66
205666,F,0,67
205667,F,0,68
205606,F,0,7
205607,F,0,8
205608,F,0,9
205722,F,1,1
205731,F,1,10
205732,F,1,11
205733,F,1,12
205734,F,1,13
205735,F,1,14
205710,F,1,15
205711,F,1,16
205712,F,1,17
205713,F,1,18
205714,F,1,19
205723,F,1,2
205715,F,1,20
205716,F,1,21
205717,F,1,22
205718,F,1,23
205719,F,1,24
205720,F,1,25
205721,F,1,26
205697,F,1,27
205698,F,1,28
205699,F,1,29
205724,F,1,3
205700,F,1,30
205701,F,1,31
205702,F,1,32
205703,F,1,33
205704,F,1,34
205705,F,1,35
205706,F,1,36
205707,F,1,37
205708,F,1,38
205709,F,1,39
205725,F,1,4
205684,F,1,40
205685,F,1,41
205686,F,1,42
205687,F,1,43
205688,F,1,44
205689,F,1,45
205690,F,1,46
205691,F,1,47
205692,F,1,48
205693,F,1,49
205726,F,1,5
205694,F,1,50
205695,F,1,51
205696,F,1,52
205668,F,1,53
205669,F,1,54
205670,F,1,55
205671,F,1,56
205672,F,1,57
205673,F,1,58
205674,F,1,59
205727,F,1,6
205675,F,1,60
205676,F,1,61
205677,F,1,62
205678,F,1,63
205679,F,1,64
205680,F,1,65
205681,F,1,66
205682,F,1,67
205683,F,1,68
205728,F,1,7
205729,F,1,8
205730,F,1,9
205793,F,2,1
205802,F,2,10
205803,F,2,11
205780,F,2,12
205781,F,2,13
205782,F,2,14
205783,F,2,15
205784,F,2,16
205785,F,2,17
205786,F,2,18
205787,F,2,19
205794,F,2,2
205788,F,2,20
205789,F,2,21
205790,F,2,22
205791,F,2,23
205792,F,2,24
205765,F,2,25
205766,F,2,26
205767,F,2,27
205768,F,2,28
205769,F,2,29
205795,F,2,3
205770,F,2,30
205771,F,2,31
205772,F,2,32
205773,F,2,33
205774,F,2,34
205775,F,2,35
205776,F,2,36
205777,F,2,37
205778,F,2,38
205779,F,2,39
205796,F,2,4
205751,F,2,40
205752,F,2,41
205753,F,2,42
205754,F,2,43
205755,F,2,44
205756,F,2,45
205757,F,2,46
205758,F,2,47
205759,F,2,48
205760,F,2,49
205797,F,2,5
205761,F,2,50
205762,F,2,51
205763,F,2,52
205764,F,2,53
205736,F,2,54
205737,F,2,55
205738,F,2,56
205739,F,2,57
205740,F,2,58
205741,F,2,59
205798,F,2,6
205742,F,2,60
205743,F,2,61
205744,F,2,62
205745,F,2,63
205746,F,2,64
205747,F,2,65
205748,F,2,66
205749,F,2,67
205750,F,2,68
205799,F,2,7
205800,F,2,8
205801,F,2,9
205804,F,3,1
205813,F,3,10
205814,F,3,11
205815,F,3,12
205816,F,3,13
205817,F,3,14
205818,F,3,15
205819,F,3,16
205820,F,3,17
205821,F,3,18
205822,F,3,19
205805,F,3,2
205823,F,3,20
205824,F,3,21
205825,F,3,22
205826,F,3,23
205827,F,3,24
205828,F,3,25
205829,F,3,26
205830,F,3,27
205831,F,3,28
205832,F,3,29
205806,F,3,3
205833,F,3,30
205834,F,3,31
205835,F,3,32
205836,F,3,33
205837,F,3,34
205838,F,3,35
205839,F,3,36
205840,F,3,37
205841,F,3,38
205842,F,3,39
205807,F,3,4
205843,F,3,40
205844,F,3,41
205845,F,3,42
205846,F,3,43
205847,F,3,44
205848,F,3,45
205849,F,3,46
205850,F,3,47
205851,F,3,48
205852,F,3,49
205808,F,3,5
205853,F,3,50
205854,F,3,51
205855,F,3,52
205856,F,3,53
205857,F,3,54
205858,F,3,55
205859,F,3,56
205860,F,3,57
205861,F,3,58
205862,F,3,59
205809,F,3,6
205863,F,3,60
205864,F,3,61
205865,F,3,62
205866,F,3,63
205867,F,3,64
205868,F,3,65
205869,F,3,66
205870,F,3,67
205871,F,3,68
205810,F,3,7
205811,F,3,8
205812,F,3,9
205872,F,4,1
205881,F,4,10
205882,F,4,11
205883,F,4,12
205884,F,4,13
205885,F,4,14
205886,F,4,15
205887,F,4,16
205888,F,4,17
205889,F,4,18
205890,F,4,19
205873,F,4,2
205891,F,4,20
205892,F,4,21
205893,F,4,22
205894,F,4,23
205895,F,4,24
205896,F,4,25
205897,F,4,26
205898,F,4,27
205899,F,4,28
205900,F,4,29
205874,F,4,3
205901,F,4,30
205902,F,4,31
205903,F,4,32
205904,F,4,33
205905,F,4,34
205906,F,4,35
205907,F,4,36
205908,F,4,37
205909,F,4,38
205910,F,4,39
205875,F,4,4
205911,F,4,40
205912,F,4,41
205913,F,4,42
205914,F,4,43
205915,F,4,44
205916,F,4,45
205917,F,4,46
205918,F,4,47
205919,F,4,48
205920,F,4,49
205876,F,4,5
205921,F,4,50
205922,F,4,51
205923,F,4,52
205924,F,4,53
205925,F,4,54
205926,F,4,55
205927,F,4,56
205928,F,4,57
205929,F,4,58
205930,F,4,59
205877,F,4,6
205931,F,4,60
205932,F,4,61
205933,F,4,62
205934,F,4,63
205935,F,4,64
205936,F,4,65
205937,F,4,66
205938,F,4,67
205939,F,4,68
205878,F,4,7
205879,F,4,8
205880,F,4,9
205940,F,5,1
205949,F,5,10
205950,F,5,11
205951,F,5,12
205952,F,5,13
205953,F,5,14
205954,F,5,15
205955,F,5,16
205956,F,5,17
205957,F,5,18
205958,F,5,19
205941,F,5,2
205959,F,5,20
205960,F,5,21
205961,F,5,22
205962,F,5,23
205963,F,5,24
205964,F,5,25
205965,F,5,26
205966,F,5,27
205967,F,5,28
205968,F,5,29
205942,F,5,3
205969,F,5,30
205970,F,5,31
205971,F,5,32
205972,F,5,33
205973,F,5,34
205974,F,5,35
205975,F,5,36
205976,F,5,37
205977,F,5,38
205978,F,5,39
205943,F,5,4
205979,F,5,40
205980,F,5,41
205981,F,5,42
205982,F,5,43
205983,F,5,44
205984,F,5,45
205985,F,5,46
205986,F,5,47
205987,F,5,48
205988,F,5,49
205944,F,5,5
205989,F,5,50
205990,F,5,51
205991,F,5,52
205992,F,5,53
205993,F,5,54
205994,F,5,55
205995,F,5,56
205996,F,5,57
205997,F,5,58
205998,F,5,59
205945,F,5,6
205999,F,5,60
206000,F,5,61
206001,F,5,62
206002,F,5,63
206003,F,5,64
206004,F,5,65
206005,F,5,66
206006,F,5,67
206007,F,5,68
205946,F,5,7
205947,F,5,8
205948,F,5,9
206008,F,6,1
206017,F,6,10
206018,F,6,11
206019,F,6,12
206020,F,6,13
206021,F,6,14
206022,F,6,15
206023,F,6,16
206024,F,6,17
206025,F,6,18
206026,F,6,19
206009,F,6,2
206027,F,6,20
206028,F,6,21
206029,F,6,22
206030,F,6,23
206031,F,6,24
206032,F,6,25
206033,F,6,26
206034,F,6,27
206035,F,6,28
206036,F,6,29
206010,F,6,3
206037,F,6,30
206038,F,6,31
206039,F,6,32
206040,F,6,33
206041,F,6,34
206042,F,6,35
206043,F,6,36
206044,F,6,37
206045,F,6,38
206046,F,6,39
206011,F,6,4
206047,F,6,40
206048,F,6,41
206049,F,6,42
206050,F,6,43
206051,F,6,44
206052,F,6,45
206053,F,6,46
206054,F,6,47
206055,F,6,48
206056,F,6,49
206012,F,6,5
206057,F,6,50
206058,F,6,51
206059,F,6,52
206060,F,6,53
206061,F,6,54
206062,F,6,55
206063,F,6,56
206064,F,6,57
206065,F,6,58
206066,F,6,59
206013,F,6,6
206067,F,6,60
206068,F,6,61
206069,F,6,62
206070,F,6,63
206071,F,6,64
206072,F,6,65
206073,F,6,66
206074,F,6,67
206075,F,6,68
206014,F,6,7
206015,F,6,8
206016,F,6,9
206076,F,7,1
206085,F,7,10
206086,F,7,11
206087,F,7,12
206088,F,7,13
206089,F,7,14
206090,F,7,15
206091,F,7,16
206092,F,7,17
206093,F,7,18
206094,F,7,19
206077,F,7,2
206095,F,7,20
206096,F,7,21
206097,F,7,22
206098,F,7,23
206099,F,7,24
206100,F,7,25
206101,F,7,26
206102,F,7,27
206103,F,7,28
206104,F,7,29
206078,F,7,3
206105,F,7,30
206106,F,7,31
206107,F,7,32
206108,F,7,33
206109,F,7,34
206110,F,7,35
206111,F,7,36
206112,F,7,37
206113,F,7,38
206114,F,7,39
206079,F,7,4
206115,F,7,40
206116,F,7,41
206117,F,7,42
206118,F,7,43
206119,F,7,44
206120,F,7,45
206121,F,7,46
206122,F,7,47
206123,F,7,48
206124,F,7,49
206080,F,7,5
206125,F,7,50
206126,F,7,51
206127,F,7,52
206128,F,7,53
206129,F,7,54
206130,F,7,55
206131,F,7,56
206132,F,7,57
206133,F,7,58
206134,F,7,59
206081,F,7,6
206135,F,7,60
206136,F,7,61
206137,F,7,62
206138,F,7,63
206139,F,7,64
206140,F,7,65
206141,F,7,66
206142,F,7,67
206143,F,7,68
206082,F,7,7
206083,F,7,8
206084,F,7,9
206144,F,8,1
206153,F,8,10
206154,F,8,11
206155,F,8,12
206156,F,8,13
206157,F,8,14
206158,F,8,15
206159,F,8,16
206160,F,8,17
206161,F,8,18
206162,F,8,19
206145,F,8,2
206163,F,8,20
206164,F,8,21
206165,F,8,22
206166,F,8,23
206167,F,8,24
206168,F,8,25
206169,F,8,26
206170,F,8,27
206171,F,8,28
206172,F,8,29
206146,F,8,3
206173,F,8,30
206174,F,8,31
206175,F,8,32
206176,F,8,33
206177,F,8,34
206178,F,8,35
206179,F,8,36
206180,F,8,37
206181,F,8,38
206182,F,8,39
206147,F,8,4
206183,F,8,40
206184,F,8,41
206185,F,8,42
206186,F,8,43
206187,F,8,44
206188,F,8,45
206189,F,8,46
206190,F,8,47
206191,F,8,48
206192,F,8,49
206148,F,8,5
206193,F,8,50
206194,F,8,51
206195,F,8,52
206196,F,8,53
206197,F,8,54
206198,F,8,55
206199,F,8,56
206200,F,8,57
206201,F,8,58
206202,F,8,59
206149,F,8,6
206203,F,8,60
206204,F,8,61
206205,F,8,62
206206,F,8,63
206207,F,8,64
206208,F,8,65
206209,F,8,66
206210,F,8,67
206211,F,8,68
206150,F,8,7
206151,F,8,8
206152,F,8,9
206212,F,9,1
206221,F,9,10
206222,F,9,11
206223,F,9,12
206224,F,9,13
206225,F,9,14
206226,F,9,15
206227,F,9,16
206228,F,9,17
206229,F,9,18
206230,F,9,19
206213,F,9,2
206231,F,9,20
206232,F,9,21
206233,F,9,22
206234,F,9,23
206235,F,9,24
206236,F,9,25
206237,F,9,26
206238,F,9,27
206239,F,9,28
206240,F,9,29
206214,F,9,3
206241,F,9,30
206242,F,9,31
206243,F,9,32
206244,F,9,33
206245,F,9,34
206246,F,9,35
206247,F,9,36
206248,F,9,37
206249,F,9,38
206250,F,9,39
206215,F,9,4
206251,F,9,40
206252,F,9,41
206253,F,9,42
206254,F,9,43
206255,F,9,44
206256,F,9,45
206257,F,9,46
206258,F,9,47
206259,F,9,48
206260,F,9,49
206216,F,9,5
206261,F,9,50
206262,F,9,51
206263,F,9,52
206264,F,9,53
206265,F,9,54
206266,F,9,55
206267,F,9,56
206268,F,9,57
206269,F,9,58
206270,F,9,59
206217,F,9,6
206271,F,9,60
206272,F,9,61
206273,F,9,62
206274,F,9,63
206275,F,9,64
206276,F,9,65
206277,F,9,66
206278,F,9,67
206279,F,9,68
206218,F,9,7
206219,F,9,8
206220,F,9,9
