locationid,zone,aisle,bay
313598,LG,1,45
313599,LG,1,46
313558,LG,1,5
313559,LG,1,6
313560,LG,1,7
313561,LG,1,8
313562,LG,1,9
332145,LOSS,0,1
284171,LR,0,12
284172,LR,0,14
284173,LR,0,16
284174,LR,0,18
282767,LR,0,2
282768,LR,0,4
282769,LR,0,6
282770,LR,0,8
282399,LR,1,1
283955,LR,1,11
283956,LR,1,12
283957,LR,1,13
283958,LR,1,14
283959,LR,1,15
283960,LR,1,16
283961,LR,1,17
283962,LR,1,18
282400,LR,1,2
282401,LR,1,3
282402,LR,1,4
282403,LR,1,5
282404,LR,1,6
282405,LR,1,7
282406,LR,1,8
282471,LR,10,1
284035,LR,10,11
284036,LR,10,12
284037,LR,10,13
284038,LR,10,14
284039,LR,10,15
284040,LR,10,16
284041,LR,10,17
284042,LR,10,18
282472,LR,10,2
282473,LR,10,3
282474,LR,10,4
282475,LR,10,5
282476,LR,10,6
282477,LR,10,7
282478,LR,10,8
282479,LR,11,1
284043,LR,11,11
284044,LR,11,12
284045,LR,11,13
284046,LR,11,14
284047,LR,11,15
284048,LR,11,16
284049,LR,11,17
284050,LR,11,18
282480,LR,11,2
282481,LR,11,3
282482,LR,11,4
282483,LR,11,5
282484,LR,11,6
282485,LR,11,7
282486,LR,11,8
282487,LR,12,1
284051,LR,12,11
284052,LR,12,12
284053,LR,12,13
284054,LR,12,14
284055,LR,12,15
284056,LR,12,16
284057,LR,12,17
284058,LR,12,18
282488,LR,12,2
282489,LR,12,3
282490,LR,12,4
282491,LR,12,5
282492,LR,12,6
282493,LR,12,7
282494,LR,12,8
282495,LR,13,1
284059,LR,13,11
284060,LR,13,12
284061,LR,13,13
284062,LR,13,14
284063,LR,13,15
284064,LR,13,16
284065,LR,13,17
284066,LR,13,18
282496,LR,13,2
282497,LR,13,3
282498,LR,13,4
282499,LR,13,5
282500,LR,13,6
282501,LR,13,7
282502,LR,13,8
282503,LR,14,1
284067,LR,14,11
284068,LR,14,12
284069,LR,14,13
284070,LR,14,14
284071,LR,14,15
284072,LR,14,16
284073,LR,14,17
284074,LR,14,18
282504,LR,14,2
282505,LR,14,3
282506,LR,14,4
282507,LR,14,5
282508,LR,14,6
282509,LR,14,7
282510,LR,14,8
282511,LR,15,1
284075,LR,15,11
284076,LR,15,12
284077,LR,15,13
284078,LR,15,14
284079,LR,15,15
284080,LR,15,16
284081,LR,15,17
284082,LR,15,18
282512,LR,15,2
282513,LR,15,3
282514,LR,15,4
282515,LR,15,5
282516,LR,15,6
282517,LR,15,7
282518,LR,15,8
282519,LR,16,1
284083,LR,16,11
284084,LR,16,12
284085,LR,16,13
284086,LR,16,14
284087,LR,16,15
284088,LR,16,16
284089,LR,16,17
284090,LR,16,18
282520,LR,16,2
282521,LR,16,3
282522,LR,16,4
282523,LR,16,5
282524,LR,16,6
282525,LR,16,7
282526,LR,16,8
282527,LR,17,1
284091,LR,17,11
284092,LR,17,12
284093,LR,17,13
284094,LR,17,14
284095,LR,17,15
284096,LR,17,16
284097,LR,17,17
284098,LR,17,18
282528,LR,17,2
282529,LR,17,3
282530,LR,17,4
282531,LR,17,5
282532,LR,17,6
282533,LR,17,7
282534,LR,17,8
282535,LR,18,1
284099,LR,18,11
284100,LR,18,12
284101,LR,18,13
284102,LR,18,14
284103,LR,18,15
284104,LR,18,16
284105,LR,18,17
284106,LR,18,18
282536,LR,18,2
282537,LR,18,3
282538,LR,18,4
282539,LR,18,5
282540,LR,18,6
282541,LR,18,7
282542,LR,18,8
282543,LR,19,1
284107,LR,19,11
284108,LR,19,12
284109,LR,19,13
284110,LR,19,14
284111,LR,19,15
284112,LR,19,16
284113,LR,19,17
284114,LR,19,18
282544,LR,19,2
282545,LR,19,3
282546,LR,19,4
282547,LR,19,5
282548,LR,19,6
282549,LR,19,7
282550,LR,19,8
282407,LR,2,1
283963,LR,2,11
283964,LR,2,12
283965,LR,2,13
283966,LR,2,14
283967,LR,2,15
283968,LR,2,16
283969,LR,2,17
283970,LR,2,18
282408,LR,2,2
282409,LR,2,3
282410,LR,2,4
282411,LR,2,5
282412,LR,2,6
282413,LR,2,7
282414,LR,2,8
282551,LR,20,1
284115,LR,20,11
284116,LR,20,12
284117,LR,20,13
284118,LR,20,14
284119,LR,20,15
284120,LR,20,16
284121,LR,20,17
284122,LR,20,18
282552,LR,20,2
282553,LR,20,3
282554,LR,20,4
282555,LR,20,5
282556,LR,20,6
282557,LR,20,7
282558,LR,20,8
282559,LR,21,1
284123,LR,21,11
284124,LR,21,12
284125,LR,21,13
284126,LR,21,14
284127,LR,21,15
284128,LR,21,16
284129,LR,21,17
284130,LR,21,18
282560,LR,21,2
282561,LR,21,3
282562,LR,21,4
282563,LR,21,5
282564,LR,21,6
282565,LR,21,7
282566,LR,21,8
282567,LR,22,1
284131,LR,22,11
284132,LR,22,12
284133,LR,22,13
284134,LR,22,14
284135,LR,22,15
284136,LR,22,16
284137,LR,22,17
284138,LR,22,18
282568,LR,22,2
282569,LR,22,3
282570,LR,22,4
282571,LR,22,5
282572,LR,22,6
282573,LR,22,7
282574,LR,22,8
282575,LR,23,1
284139,LR,23,11
284140,LR,23,12
284141,LR,23,13
284142,LR,23,14
284143,LR,23,15
284144,LR,23,16
284145,LR,23,17
284146,LR,23,18
282576,LR,23,2
282577,LR,23,3
282578,LR,23,4
282579,LR,23,5
282580,LR,23,6
282581,LR,23,7
282582,LR,23,8
282583,LR,24,1
284147,LR,24,11
284148,LR,24,12
284149,LR,24,13
284150,LR,24,14
284151,LR,24,15
284152,LR,24,16
284153,LR,24,17
284154,LR,24,18
282584,LR,24,2
282585,LR,24,3
282586,LR,24,4
282587,LR,24,5
282588,LR,24,6
282589,LR,24,7
282590,LR,24,8
282591,LR,25,1
284155,LR,25,11
284156,LR,25,12
284157,LR,25,13
284158,LR,25,14
284159,LR,25,15
284160,LR,25,16
284161,LR,25,17
284162,LR,25,18
282592,LR,25,2
282593,LR,25,3
282594,LR,25,4
282595,LR,25,5
282596,LR,25,6
282597,LR,25,7
282598,LR,25,8
282599,LR,26,1
284163,LR,26,11
284164,LR,26,12
284165,LR,26,13
284166,LR,26,14
284167,LR,26,15
284168,LR,26,16
284169,LR,26,17
284170,LR,26,18
282600,LR,26,2
282601,LR,26,3
282602,LR,26,4
282603,LR,26,5
282604,LR,26,6
282605,LR,26,7
282606,LR,26,8
282607,LR,27,1
283336,LR,27,11
283337,LR,27,12
283338,LR,27,13
283339,LR,27,14
283340,LR,27,15
283341,LR,27,16
283342,LR,27,17
283343,LR,27,18
282608,LR,27,2
282609,LR,27,3
282610,LR,27,4
282611,LR,27,5
282612,LR,27,6
282613,LR,27,7
282614,LR,27,8
282615,LR,28,1
283183,LR,28,11
283184,LR,28,12
283185,LR,28,13
283186,LR,28,14
283187,LR,28,15
283188,LR,28,16
283189,LR,28,17
283190,LR,28,18
282616,LR,28,2
282617,LR,28,3
282618,LR,28,4
282619,LR,28,5
282620,LR,28,6
282621,LR,28,7
282622,LR,28,8
282623,LR,29,1
283191,LR,29,11
283192,LR,29,12
283193,LR,29,13
283194,LR,29,14
283195,LR,29,15
283196,LR,29,16
283197,LR,29,17
283198,LR,29,18
282624,LR,29,2
282625,LR,29,3
282626,LR,29,4
282627,LR,29,5
282628,LR,29,6
282629,LR,29,7
282630,LR,29,8
282415,LR,3,1
283971,LR,3,11
283972,LR,3,12
283973,LR,3,13
283974,LR,3,14
283975,LR,3,15
283976,LR,3,16
283977,LR,3,17
283978,LR,3,18
282416,LR,3,2
282417,LR,3,3
282418,LR,3,4
282419,LR,3,5
282420,LR,3,6
282421,LR,3,7
282422,LR,3,8
282631,LR,30,1
283199,LR,30,11
283200,LR,30,12
283201,LR,30,13
283202,LR,30,14
283203,LR,30,15
283204,LR,30,16
283205,LR,30,17
283206,LR,30,18
282632,LR,30,2
282633,LR,30,3
282634,LR,30,4
282635,LR,30,5
282636,LR,30,6
282637,LR,30,7
282638,LR,30,8
282639,LR,31,1
283207,LR,31,11
283208,LR,31,12
283209,LR,31,13
283210,LR,31,14
283211,LR,31,15
283212,LR,31,16
283213,LR,31,17
283214,LR,31,18
282640,LR,31,2
282641,LR,31,3
282642,LR,31,4
282643,LR,31,5
282644,LR,31,6
282645,LR,31,7
282646,LR,31,8
282647,LR,32,1
283215,LR,32,11
283216,LR,32,12
283217,LR,32,13
283218,LR,32,14
283219,LR,32,15
283220,LR,32,16
283221,LR,32,17
283222,LR,32,18
282648,LR,32,2
282649,LR,32,3
282650,LR,32,4
282651,LR,32,5
282652,LR,32,6
282653,LR,32,7
282654,LR,32,8
282655,LR,33,1
283223,LR,33,11
283224,LR,33,12
283225,LR,33,13
283226,LR,33,14
283227,LR,33,15
283228,LR,33,16
283229,LR,33,17
283230,LR,33,18
282656,LR,33,2
282657,LR,33,3
282658,LR,33,4
282659,LR,33,5
282660,LR,33,6
282661,LR,33,7
282662,LR,33,8
282663,LR,34,1
283231,LR,34,11
283232,LR,34,12
283233,LR,34,13
283234,LR,34,14
283235,LR,34,15
283236,LR,34,16
283237,LR,34,17
283238,LR,34,18
282664,LR,34,2
282665,LR,34,3
282666,LR,34,4
282667,LR,34,5
282668,LR,34,6
282669,LR,34,7
282670,LR,34,8
282671,LR,35,1
283239,LR,35,11
283240,LR,35,12
283241,LR,35,13
283242,LR,35,14
283243,LR,35,15
283244,LR,35,16
283245,LR,35,17
283246,LR,35,18
282672,LR,35,2
282673,LR,35,3
282674,LR,35,4
282675,LR,35,5
282676,LR,35,6
282677,LR,35,7
282678,LR,35,8
282679,LR,36,1
283247,LR,36,11
283248,LR,36,12
283249,LR,36,13
283250,LR,36,14
283251,LR,36,15
283252,LR,36,16
283253,LR,36,17
283254,LR,36,18
282680,LR,36,2
282681,LR,36,3
282682,LR,36,4
282683,LR,36,5
282684,LR,36,6
282685,LR,36,7
282686,LR,36,8
282687,LR,37,1
283255,LR,37,11
283256,LR,37,12
283257,LR,37,13
283258,LR,37,14
283259,LR,37,15
283260,LR,37,16
283261,LR,37,17
283262,LR,37,18
282688,LR,37,2
282689,LR,37,3
282690,LR,37,4
282691,LR,37,5
282692,LR,37,6
282693,LR,37,7
282694,LR,37,8
282695,LR,38,1
283263,LR,38,11
283264,LR,38,12
283265,LR,38,13
283266,LR,38,14
283267,LR,38,15
283268,LR,38,16
283269,LR,38,17
283270,LR,38,18
282696,LR,38,2
282697,LR,38,3
282698,LR,38,4
282699,LR,38,5
282700,LR,38,6
282701,LR,38,7
282702,LR,38,8
282703,LR,39,1
283271,LR,39,11
283272,LR,39,12
283273,LR,39,13
283274,LR,39,14
283275,LR,39,15
283276,LR,39,16
283277,LR,39,17
283278,LR,39,18
282704,LR,39,2
282705,LR,39,3
282706,LR,39,4
282707,LR,39,5
282708,LR,39,6
282709,LR,39,7
282710,LR,39,8
282423,LR,4,1
283979,LR,4,11
283980,LR,4,12
283981,LR,4,13
283982,LR,4,14
283983,LR,4,15
283984,LR,4,16
283985,LR,4,17
283986,LR,4,18
282424,LR,4,2
282425,LR,4,3
282426,LR,4,4
282427,LR,4,5
282428,LR,4,6
282429,LR,4,7
282430,LR,4,8
282711,LR,40,1
283279,LR,40,11
283280,LR,40,12
283281,LR,40,13
283282,LR,40,14
283283,LR,40,15
283284,LR,40,16
283285,LR,40,17
283286,LR,40,18
282712,LR,40,2
282713,LR,40,3
282714,LR,40,4
282715,LR,40,5
282716,LR,40,6
282717,LR,40,7
282718,LR,40,8
282719,LR,41,1
283287,LR,41,11
283288,LR,41,12
283289,LR,41,13
283290,LR,41,14
283291,LR,41,15
283292,LR,41,16
283293,LR,41,17
283294,LR,41,18
282720,LR,41,2
282721,LR,41,3
282722,LR,41,4
282723,LR,41,5
282724,LR,41,6
282725,LR,41,7
282726,LR,41,8
282727,LR,42,1
283295,LR,42,11
283296,LR,42,12
283297,LR,42,13
283298,LR,42,14
283299,LR,42,15
283300,LR,42,16
283301,LR,42,17
283302,LR,42,18
282728,LR,42,2
282729,LR,42,3
282730,LR,42,4
282731,LR,42,5
282732,LR,42,6
282733,LR,42,7
282734,LR,42,8
282735,LR,43,1
283303,LR,43,11
283304,LR,43,12
283305,LR,43,13
283306,LR,43,14
283307,LR,43,15
283308,LR,43,16
283309,LR,43,17
283310,LR,43,18
282736,LR,43,2
282737,LR,43,3
282738,LR,43,4
282739,LR,43,5
282740,LR,43,6
282741,LR,43,7
282742,LR,43,8
282743,LR,44,1
283311,LR,44,11
283312,LR,44,12
283313,LR,44,13
283314,LR,44,14
283315,LR,44,15
283316,LR,44,16
283317,LR,44,17
283318,LR,44,18
282744,LR,44,2
282745,LR,44,3
282746,LR,44,4
282747,LR,44,5
282748,LR,44,6
282749,LR,44,7
282750,LR,44,8
282751,LR,45,1
283320,LR,45,11
283321,LR,45,12
283322,LR,45,13
283323,LR,45,14
283324,LR,45,15
283325,LR,45,16
283326,LR,45,17
283327,LR,45,18
282752,LR,45,2
282753,LR,45,3
282754,LR,45,4
282755,LR,45,5
282756,LR,45,6
282757,LR,45,7
282758,LR,45,8
282759,LR,46,1
283328,LR,46,11
283329,LR,46,12
283330,LR,46,13
283331,LR,46,14
283332,LR,46,15
283333,LR,46,16
283334,LR,46,17
283335,LR,46,18
282760,LR,46,2
282761,LR,46,3
282762,LR,46,4
282763,LR,46,5
282764,LR,46,6
282765,LR,46,7
282766,LR,46,8
282771,LR,47,1
283344,LR,47,11
283345,LR,47,12
283346,LR,47,13
283347,LR,47,14
283348,LR,47,15
283349,LR,47,16
283350,LR,47,17
283351,LR,47,18
282772,LR,47,3
282773,LR,47,5
282774,LR,47,7
282431,LR,5,1
283987,LR,5,11
283988,LR,5,12
283989,LR,5,13
283990,LR,5,14
283991,LR,5,15
283992,LR,5,16
283993,LR,5,17
283994,LR,5,18
282432,LR,5,2
282433,LR,5,3
282434,LR,5,4
282435,LR,5,5
282436,LR,5,6
282437,LR,5,7
282438,LR,5,8
282439,LR,6,1
283995,LR,6,11
283996,LR,6,12
283997,LR,6,13
283998,LR,6,14
283999,LR,6,15
284000,LR,6,16
284001,LR,6,17
284002,LR,6,18
282440,LR,6,2
282441,LR,6,3
282442,LR,6,4
282443,LR,6,5
282444,LR,6,6
282445,LR,6,7
282446,LR,6,8
282447,LR,7,1
284003,LR,7,11
284004,LR,7,12
284005,LR,7,13
284006,LR,7,14
284007,LR,7,15
284008,LR,7,16
284009,LR,7,17
284010,LR,7,18
282448,LR,7,2
282449,LR,7,3
282450,LR,7,4
282451,LR,7,5
282452,LR,7,6
282453,LR,7,7
282454,LR,7,8
282455,LR,8,1
284011,LR,8,11
284012,LR,8,12
284013,LR,8,13
284014,LR,8,14
284015,LR,8,15
284016,LR,8,16
284017,LR,8,17
284018,LR,8,18
282456,LR,8,2
282457,LR,8,3
282458,LR,8,4
282459,LR,8,5
282460,LR,8,6
282461,LR,8,7
282462,LR,8,8
282463,LR,9,1
284027,LR,9,11
284028,LR,9,12
284029,LR,9,13
284030,LR,9,14
284031,LR,9,15
284032,LR,9,16
284033,LR,9,17
284034,LR,9,18
282464,LR,9,2
282465,LR,9,3
282466,LR,9,4
282467,LR,9,5
282468,LR,9,6
282469,LR,9,7
282470,LR,9,8
291193,LRP,0,1
291202,LRP,0,10
291203,LRP,0,11
291204,LRP,0,12
291205,LRP,0,13
291206,LRP,0,14
291207,LRP,0,15
291208,LRP,0,16
291209,LRP,0,17
291210,LRP,0,18
291211,LRP,0,19
291194,LRP,0,2
291212,LRP,0,20
291213,LRP,0,21
291214,LRP,0,22
291215,LRP,0,23
291216,LRP,0,24
291217,LRP,0,25
291218,LRP,0,26
291219,LRP,0,27
291220,LRP,0,28
291221,LRP,0,29
291195,LRP,0,3
291222,LRP,0,30
291223,LRP,0,31
291224,LRP,0,32
291225,LRP,0,33
291226,LRP,0,34
291227,LRP,0,35
291228,LRP,0,36
291229,LRP,0,37
291230,LRP,0,38
291231,LRP,0,39
291196,LRP,0,4
291232,LRP,0,40
291233,LRP,0,41
291234,LRP,0,42
291235,LRP,0,43
291236,LRP,0,44
291237,LRP,0,45
291238,LRP,0,46
291239,LRP,0,47
291240,LRP,0,48
291241,LRP,0,49
291197,LRP,0,5
291242,LRP,0,50
291243,LRP,0,51
291244,LRP,0,52
291198,LRP,0,6
291199,LRP,0,7
291200,LRP,0,8
291201,LRP,0,9
258112,OV,17,5
266460,PC,0,3
276778,PLS,0,1
270928,POB,1,1
361831,PUT,0,1
305529,RCRT,99,11
305681,RCRT,99,7
305676,RCRT,99,9
275925,RD,1,1
261532,RS,0,3
356693,VA,0,17
332703,XI,18,3
332704,XI,18,4
306383,XR,18,2
341098,XR,18,4
276921,ZAT,0,1
247783,ZB,10,1
247788,ZB,10,11
247789,ZB,10,13
247790,ZB,10,15
247791,ZB,10,17
247792,ZB,10,19
247793,ZB,10,21
247794,ZB,10,23
247795,ZB,10,25
247796,ZB,10,27
247797,ZB,10,29
247784,ZB,10,3
247798,ZB,10,31
247785,ZB,10,5
247786,ZB,10,7
247787,ZB,10,9
247753,ZB,4,1
247758,ZB,4,11
247759,ZB,4,13
247760,ZB,4,15
247761,ZB,4,17
247762,ZB,4,19
247763,ZB,4,21
247764,ZB,4,23
247765,ZB,4,25
247766,ZB,4,27
247767,ZB,4,29
247754,ZB,4,3
247768,ZB,4,31
247769,ZB,4,33
247770,ZB,4,35
247771,ZB,4,37
247772,ZB,4,39
247773,ZB,4,41
247774,ZB,4,43
247775,ZB,4,45
247776,ZB,4,47
247777,ZB,4,49
247755,ZB,4,5
247778,ZB,4,51
247779,ZB,4,53
247780,ZB,4,55
247781,ZB,4,57
247782,ZB,4,59
247756,ZB,4,7
247757,ZB,4,9
276922,ZBT,0,1
279868,ZBT,0,2
279869,ZBT,0,3
279870,ZBT,0,4
279922,ZBT,0,5
279923,ZBT,0,6
279924,ZBT,0,7
279925,ZBT,0,8
287495,ZDC,1,1
287504,ZDC,1,10
287505,ZDC,1,11
287506,ZDC,1,12
287507,ZDC,1,13
287508,ZDC,1,14
287509,ZDC,1,15
287510,ZDC,1,16
287511,ZDC,1,17
287512,ZDC,1,18
287513,ZDC,1,19
287496,ZDC,1,2
287514,ZDC,1,20
287515,ZDC,1,21
287516,ZDC,1,22
287517,ZDC,1,23
287518,ZDC,1,24
287519,ZDC,1,25
287520,ZDC,1,26
287521,ZDC,1,27
287522,ZDC,1,28
287523,ZDC,1,29
287497,ZDC,1,3
287524,ZDC,1,30
287525,ZDC,1,31
287526,ZDC,1,32
287527,ZDC,1,33
287528,ZDC,1,34
287529,ZDC,1,35
287530,ZDC,1,36
287531,ZDC,1,37
287532,ZDC,1,38
287533,ZDC,1,39
287498,ZDC,1,4
287534,ZDC,1,40
287535,ZDC,1,41
287536,ZDC,1,42
287537,ZDC,1,43
287538,ZDC,1,44
287539,ZDC,1,45
287540,ZDC,1,46
287541,ZDC,1,47
287542,ZDC,1,48
287543,ZDC,1,49
287499,ZDC,1,5
287544,ZDC,1,50
287545,ZDC,1,51
287546,ZDC,1,52
287547,ZDC,1,53
287548,ZDC,1,54
287549,ZDC,1,55
287550,ZDC,1,56
287551,ZDC,1,57
287552,ZDC,1,58
287553,ZDC,1,59
287500,ZDC,1,6
287554,ZDC,1,60
287555,ZDC,1,61
287556,ZDC,1,62
287557,ZDC,1,63
287558,ZDC,1,64
287559,ZDC,1,65
287560,ZDC,1,66
287561,ZDC,1,67
287562,ZDC,1,68
287563,ZDC,1,69
287501,ZDC,1,7
287564,ZDC,1,70
287565,ZDC,1,71
287566,ZDC,1,72
287567,ZDC,1,73
287568,ZDC,1,74
287569,ZDC,1,75
287570,ZDC,1,76
287571,ZDC,1,77
287572,ZDC,1,78
287502,ZDC,1,8
287503,ZDC,1,9
287821,ZDC,2,1
287830,ZDC,2,10
287831,ZDC,2,11
287832,ZDC,2,12
287833,ZDC,2,13
287834,ZDC,2,14
287835,ZDC,2,15
287836,ZDC,2,16
287837,ZDC,2,17
287838,ZDC,2,18
287839,ZDC,2,19
287822,ZDC,2,2
287840,ZDC,2,20
287841,ZDC,2,21
287842,ZDC,2,22
287843,ZDC,2,23
287844,ZDC,2,24
287845,ZDC,2,25
287846,ZDC,2,26
287847,ZDC,2,27
287848,ZDC,2,28
287849,ZDC,2,29
287823,ZDC,2,3
287850,ZDC,2,30
287851,ZDC,2,31
287852,ZDC,2,32
287853,ZDC,2,33
287854,ZDC,2,34
287855,ZDC,2,35
287856,ZDC,2,36
287857,ZDC,2,37
287858,ZDC,2,38
287859,ZDC,2,39
287824,ZDC,2,4
287860,ZDC,2,40
287861,ZDC,2,41
287862,ZDC,2,42
287863,ZDC,2,43
287864,ZDC,2,44
287865,ZDC,2,45
287866,ZDC,2,46
287867,ZDC,2,47
287868,ZDC,2,48
287869,ZDC,2,49
287825,ZDC,2,5
287870,ZDC,2,50
287871,ZDC,2,51
287872,ZDC,2,52
287873,ZDC,2,53
287874,ZDC,2,54
287875,ZDC,2,55
287876,ZDC,2,56
287877,ZDC,2,57
287878,ZDC,2,58
287879,ZDC,2,59
287826,ZDC,2,6
287880,ZDC,2,60
287881,ZDC,2,61
287882,ZDC,2,62
287883,ZDC,2,63
287884,ZDC,2,64
287885,ZDC,2,65
287886,ZDC,2,66
287887,ZDC,2,67
287888,ZDC,2,68
287889,ZDC,2,69
287827,ZDC,2,7
287890,ZDC,2,70
287891,ZDC,2,71
287892,ZDC,2,72
287893,ZDC,2,73
287894,ZDC,2,74
287895,ZDC,2,75
287896,ZDC,2,76
287897,ZDC,2,77
287898,ZDC,2,78
287828,ZDC,2,8
287829,ZDC,2,9
287913,ZDC,3,1
287922,ZDC,3,10
287923,ZDC,3,11
287924,ZDC,3,12
287925,ZDC,3,13
287926,ZDC,3,14
287927,ZDC,3,15
287928,ZDC,3,16
287929,ZDC,3,17
287930,ZDC,3,18
287931,ZDC,3,19
287914,ZDC,3,2
287932,ZDC,3,20
287933,ZDC,3,21
287934,ZDC,3,22
287935,ZDC,3,23
287936,ZDC,3,24
287937,ZDC,3,25
287938,ZDC,3,26
287939,ZDC,3,27
287940,ZDC,3,28
287941,ZDC,3,29
287915,ZDC,3,3
287942,ZDC,3,30
287943,ZDC,3,31
287944,ZDC,3,32
287945,ZDC,3,33
287946,ZDC,3,34
287947,ZDC,3,35
287948,ZDC,3,36
287949,ZDC,3,37
287950,ZDC,3,38
287951,ZDC,3,39
287916,ZDC,3,4
287952,ZDC,3,40
287953,ZDC,3,41
287954,ZDC,3,42
287955,ZDC,3,43
287956,ZDC,3,44
287957,ZDC,3,45
287958,ZDC,3,46
287959,ZDC,3,47
287960,ZDC,3,48
287961,ZDC,3,49
287917,ZDC,3,5
287962,ZDC,3,50
287963,ZDC,3,51
287964,ZDC,3,52
287965,ZDC,3,53
287966,ZDC,3,54
287967,ZDC,3,55
287968,ZDC,3,56
287969,ZDC,3,57
287970,ZDC,3,58
287971,ZDC,3,59
287918,ZDC,3,6
287972,ZDC,3,60
287973,ZDC,3,61
287974,ZDC,3,62
287975,ZDC,3,63
287976,ZDC,3,64
287977,ZDC,3,65
287978,ZDC,3,66
287979,ZDC,3,67
287980,ZDC,3,68
287981,ZDC,3,69
287919,ZDC,3,7
287982,ZDC,3,70
287983,ZDC,3,71
287984,ZDC,3,72
287985,ZDC,3,73
287986,ZDC,3,74
287987,ZDC,3,75
287988,ZDC,3,76
287989,ZDC,3,77
287990,ZDC,3,78
287920,ZDC,3,8
287921,ZDC,3,9
288385,ZDC,4,1
288394,ZDC,4,10
288395,ZDC,4,11
288396,ZDC,4,12
288397,ZDC,4,13
288398,ZDC,4,14
288399,ZDC,4,15
288400,ZDC,4,16
288401,ZDC,4,17
288402,ZDC,4,18
288403,ZDC,4,19
288386,ZDC,4,2
288404,ZDC,4,20
288405,ZDC,4,21
288406,ZDC,4,22
288407,ZDC,4,23
288408,ZDC,4,24
288409,ZDC,4,25
288410,ZDC,4,26
288411,ZDC,4,27
288412,ZDC,4,28
288413,ZDC,4,29
288387,ZDC,4,3
288414,ZDC,4,30
288415,ZDC,4,31
288416,ZDC,4,32
288417,ZDC,4,33
288418,ZDC,4,34
288419,ZDC,4,35
288420,ZDC,4,36
288421,ZDC,4,37
288422,ZDC,4,38
288423,ZDC,4,39
288388,ZDC,4,4
288424,ZDC,4,40
288425,ZDC,4,41
288426,ZDC,4,42
288427,ZDC,4,43
288428,ZDC,4,44
288429,ZDC,4,45
288430,ZDC,4,46
288431,ZDC,4,47
288432,ZDC,4,48
288433,ZDC,4,49
288389,ZDC,4,5
288434,ZDC,4,50
288435,ZDC,4,51
288436,ZDC,4,52
288437,ZDC,4,53
288438,ZDC,4,54
288439,ZDC,4,55
288440,ZDC,4,56
288441,ZDC,4,57
288442,ZDC,4,58
288443,ZDC,4,59
288390,ZDC,4,6
288444,ZDC,4,60
288445,ZDC,4,61
288446,ZDC,4,62
288447,ZDC,4,63
288448,ZDC,4,64
288449,ZDC,4,65
288450,ZDC,4,66
288451,ZDC,4,67
288452,ZDC,4,68
288453,ZDC,4,69
288391,ZDC,4,7
288454,ZDC,4,70
288455,ZDC,4,71
288456,ZDC,4,72
288457,ZDC,4,73
288458,ZDC,4,74
288459,ZDC,4,75
288460,ZDC,4,76
288461,ZDC,4,77
288462,ZDC,4,78
288392,ZDC,4,8
288393,ZDC,4,9
288541,ZDC,5,1
288550,ZDC,5,10
288551,ZDC,5,11
288552,ZDC,5,12
288553,ZDC,5,13
288554,ZDC,5,14
288555,ZDC,5,15
288556,ZDC,5,16
288557,ZDC,5,17
288558,ZDC,5,18
288559,ZDC,5,19
288542,ZDC,5,2
288560,ZDC,5,20
288561,ZDC,5,21
288562,ZDC,5,22
288563,ZDC,5,23
288564,ZDC,5,24
288565,ZDC,5,25
288566,ZDC,5,26
288567,ZDC,5,27
288568,ZDC,5,28
288569,ZDC,5,29
288543,ZDC,5,3
288570,ZDC,5,30
288571,ZDC,5,31
288572,ZDC,5,32
288573,ZDC,5,33
288574,ZDC,5,34
288575,ZDC,5,35
288576,ZDC,5,36
288577,ZDC,5,37
288578,ZDC,5,38
288579,ZDC,5,39
288544,ZDC,5,4
288580,ZDC,5,40
288581,ZDC,5,41
288582,ZDC,5,42
288583,ZDC,5,43
288584,ZDC,5,44
288585,ZDC,5,45
288586,ZDC,5,46
288587,ZDC,5,47
288588,ZDC,5,48
288589,ZDC,5,49
288545,ZDC,5,5
288590,ZDC,5,50
288591,ZDC,5,51
288592,ZDC,5,52
288593,ZDC,5,53
288594,ZDC,5,54
288595,ZDC,5,55
288596,ZDC,5,56
288597,ZDC,5,57
288598,ZDC,5,58
288599,ZDC,5,59
288546,ZDC,5,6
288600,ZDC,5,60
288601,ZDC,5,61
288602,ZDC,5,62
288603,ZDC,5,63
288604,ZDC,5,64
288605,ZDC,5,65
288606,ZDC,5,66
288607,ZDC,5,67
288608,ZDC,5,68
288609,ZDC,5,69
288547,ZDC,5,7
288610,ZDC,5,70
288611,ZDC,5,71
288612,ZDC,5,72
288613,ZDC,5,73
288614,ZDC,5,74
288615,ZDC,5,75
288616,ZDC,5,76
288617,ZDC,5,77
288618,ZDC,5,78
288548,ZDC,5,8
288549,ZDC,5,9
288697,ZDC,6,1
288706,ZDC,6,10
288707,ZDC,6,11
288708,ZDC,6,12
288709,ZDC,6,13
288710,ZDC,6,14
288711,ZDC,6,15
288712,ZDC,6,16
288713,ZDC,6,17
288714,ZDC,6,18
288715,ZDC,6,19
288698,ZDC,6,2
288716,ZDC,6,20
288717,ZDC,6,21
288718,ZDC,6,22
288719,ZDC,6,23
288720,ZDC,6,24
288721,ZDC,6,25
288722,ZDC,6,26
288723,ZDC,6,27
288724,ZDC,6,28
288725,ZDC,6,29
288699,ZDC,6,3
288726,ZDC,6,30
288727,ZDC,6,31
288728,ZDC,6,32
